created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text
2021-06-18 19:51:22+00:00,http://twitter.com/#!/download/ipad,"Yesterday, Canada received 1 million more Moderna mRNA vaccines from the USA. 

#GOC expects over 20 million #COVID19 vaccine doses in June &amp; 9.1 million Pfizer mRNA vaccines in July. 

GOC provides free Vaccines for all Canadians. #cdnpoli #bcpoli",0.45,0.65,en,2,1.0,ontarioMarc,743,1254,0.0,goc covid19,HedyFry,kw ontario,"yesterday canada received 1 million more moderna mrna vaccines from the usa 

#goc expects over 20 million #covid19 vaccine doses in june &amp; 91 million pfizer mrna vaccines in july 

goc provides free vaccines for all canadians #cdnpoli #bcpoli"
2021-06-18 19:51:33+00:00,http://twitter.com/download/android,"11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare workers, 5 were fully vaccinated with 2 doses of mRNA vaccines too. That sparked infection across different units of the hospital. Delta is a problem.",0.0,0.6,en,111,62.0,JJohnson2u,25200,26475,0.0,deltavariant,DrEricDing, ,11) but is it just a sinovac issue though unclear in a calgary    hospital or the 6 #deltavariant infected healthcare workers 5 were fully vaccinated with 2 doses of mrna vaccines too that sparked infection across different units of the hospital delta is a problem
2021-06-18 19:51:38+00:00,http://twitter.com/download/iphone,"Governments, the World Health Organisation and NGOs around the world asked Pfizer to ensure that science will win, by letting go of saying that they own the life-saving vaccine recipe. Pfizer has responded by saying that they also own the words “science will win” (not kidding ™️)",0.7,0.7,en,107,73.0,benphillips76,24818,13588,0.0, ,benphillips76,"rome, lazio",governments the world health organisation and ngos around the world asked pfizer to ensure that science will win by letting go of saying that they own the life-saving vaccine recipe pfizer has responded by saying that they also own the words  science will win  (not kidding   )
2021-06-18 19:51:52+00:00,http://twitter.com/#!/download/ipad,"🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.1666666666666666,0.1888888888888888,en,572,634.0,RaviLearner,15,209,0.0, ,TelGlobalHealth WHOAFRO,india,"africa is ""in the midst of a full-blown third wave"" of coronavirus the head of  has warned

cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

 reports ~"
2021-06-18 19:51:54+00:00,http://twitter.com/download/android,RT @HealthZA: 18 June 2022 latest number of #COVID19 statistics in South Africa #CoronaVirusSA                              https://t.co/of…,0.5,0.9,en,32,33.0,Emad_Hijazy_1,23,472,0.0,covid19 coronavirussa,HealthZA,"pretoria, south africa",rt : 18 june 2022 latest number of #covid19 statistics in south africa #coronavirussa
2021-06-18 19:51:59+00:00,http://twitter.com/download/android,"Governments, the World Health Organisation and NGOs around the world asked Pfizer to ensure that science will win, by letting go of saying that they own the life-saving vaccine recipe. Pfizer has responded by saying that they also own the words “science will win” (not kidding ™️)",0.7,0.7,en,107,74.0,Mwirigi,54062,7266,0.0, ,benphillips76,"nairobi, kenya",governments the world health organisation and ngos around the world asked pfizer to ensure that science will win by letting go of saying that they own the life-saving vaccine recipe pfizer has responded by saying that they also own the words  science will win  (not kidding   )
2021-06-18 19:52:01+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 996,0,… https://t.co/pzuk6yHhIx",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411038] 
bsm-deenanath hosp pvt pmc
vaccines: covishield
min age limit: [1845]
dose1 capacity: 9960"
2021-06-18 19:52:01+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 325,27… https://t.co/PStsnYrlbd",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411004] 
bmcc-deenanath hospital pvt
vaccines: covishield
min age limit: [1845]
dose1 capacity: 32527"
2021-06-18 19:52:02+00:00,http://twitter.com/download/iphone,"#COVID19SK Update for June 18: 961,997 Vaccines Administered, 98 New Cases, 95 Recoveries, 81 in Hospital, One New Death
 
Current 7-Day Average: 78 (6.4 per 100,000)
 
Full details: https://t.co/1TCwQc5FHE

COVID-19 Dashboard: https://t.co/kvBuGtI65o https://t.co/ipTw6A82eZ",0.0945454545454545,0.4518181818181818,en,4,3.0,042094JZ_,2537,2287,0.0,covid19sk,SKGov,"saskatchewan, canada","#covid19sk update for june 18: 961997 vaccines administered 98 new cases 95 recoveries 81 in hospital one new death
 
current 7-day average: 78 (64 per 100000)
 
full details: 

covid-19 dashboard:"
2021-06-18 19:52:10+00:00,https://mobile.twitter.com,"A short news on Taiwan's domestic #COVID19 vaccine by Medigen and an interview with Medigen. Medigen says it can to produce 40 to 50 million vaccines a year, which would be about enough for a population the size of Taiwan. https://t.co/wpnGbrZa6u",0.0,0.3,en,21,7.0,ABCnova91,1028,2633,0.0,covid19,royngerng,"taipei city, taiwan",a short news on taiwan's domestic #covid19 vaccine by medigen and an interview with medigen medigen says it can to produce 40 to 50 million vaccines a year which would be about enough for a population the size of taiwan
2021-06-18 19:52:23+00:00,http://twitter.com/download/iphone,"I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,787,261.0,nirmalakumari,500,390,0.0,wecandothis covid19,CDCDirector, ,"i m pleased to welcome the #wecandothis bus to atlanta today remember there are 3 easy ways to find a #covid19 vaccine near you:  
  search   
 text your zip code to 438829  
  call 1-800-232-0233"
2021-06-18 19:52:27+00:00,http://twitter.com/download/iphone,Get #VaxxedintheStack! @JacksonCountyHD and @MCPLMO are partnering to offer free #COVID19 vaccines at various libra… https://t.co/i7RwojZcyZ,0.2,0.65,en,0,0.0,JacksonCountyMO,10950,876,0.0,vaxxedinthestack covid19,JacksonCountyHD MCPLMO,"kansas city, missouri",get #vaxxedinthestack  and  are partnering to offer free #covid19 vaccines at various libra
2021-06-18 19:52:38+00:00,http://twitter.com/download/iphone,"Thank you to every person who helped allocate, distribute, administer vaccines, or help people find and get to appointments, and thanks to those who rolled up their sleeves. You are saving lives! #COVIDVaccination #WeCanDoThis",0.25,0.2,en,8,4.0,BobbyPock1,1069,3378,0.0, ,lacyfm,sunrise ,thank you to every person who helped allocate distribute administer vaccines or help people find and get to appointments and thanks to those who rolled up their sleeves you are saving lives #covidvaccination #wecandothis
2021-06-18 19:52:46+00:00,http://twitter.com/download/iphone,Come have a look PG @AndiMbhele,0.0,0.0,en,0,0.0,FanZoRRo,6647,800,0.0, ,AndiMbhele,time,come have a look pg
2021-06-18 19:52:46+00:00,https://mobile.twitter.com,"Tanzania has submitted to the Covax facility its #COVIDVaccination request form and is currently preparing a #COVID19 vaccine deployment plan. The first batch of vaccines is expected to arrive in Tanzania in the next couple of weeks
 https://t.co/7vH65do4Ku https://t.co/WeLiw2cAHd",0.0375,0.2833333333333333,en,13,6.0,NyageMkama,667,951,0.0,covidvaccination covid19,TanzaniaInsight,knowhere,tanzania has submitted to the covax facility its #covidvaccination request form and is currently preparing a #covid19 vaccine deployment plan the first batch of vaccines is expected to arrive in tanzania in the next couple of weeks
2021-06-18 19:52:58+00:00,http://twitter.com/download/iphone,"How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3333333333333333,0.7314814814814815,en,82,44.0,WildFlowers4Mom,3,38,0.0,covid19,CDCgov US_FDA,"troy, ny","how do we know #covid19 vaccines are safe

cdc &amp;  have safety monitoring systems to make sure every vaccine is as safe as possible one system vaers records adverse events from patients and doctors and can signal a potential safety issue more:"
2021-06-18 19:53:01+00:00,https://mobile.twitter.com,"**BIG NEWS**: Up to 25,800 may have been killed by the COVID vaccine.  I bet that this is a lower bound on the number killed by the ""safe and effective"" vaccines. Why isn't anyone at the CDC or FDA warning the American public of the danger in the meantime??https://t.co/105gLDEAmQ",0.0999999999999999,0.2095238095238095,en,791,446.0,krasiekj02,62,243,0.0, ,stkirsch, ,"**big news**: up to 25800 may have been killed by the covid vaccine  i bet that this is a lower bound on the number killed by the ""safe and effective"" vaccines why isn't anyone at the cdc or fda warning the american public of the danger in the meantime"
2021-06-18 19:53:12+00:00,http://twitter.com/download/iphone,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,167,110.0,HeyYoHink,48,967,0.0, ,shawajason,united states,rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-18 19:53:28+00:00,http://twitter.com/download/android,"As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,103,33.0,jalebibis,40,58,0.0,covid19,KalainH, ,"as of june 17th t&amp;t has administered 201313 doses of a who-approved #covid19 vaccine the country has approximately 56% of available stock remaining

in tobago that number is lower at 15% (june 17th) with 3000 sinopharm doses arriving on monday"
2021-06-18 19:53:28+00:00,http://twitter.com/#!/download/ipad,"As #Covid19 vaccines roll out across the country, it’s important that we continue to work together and follow public health measures to help #StopTheSpread. 👇
 
More info ➡️ https://t.co/ViwgoKpPdM https://t.co/b8CJjdCiCz",0.3,0.5222222222222223,en,13,5.0,andrea_r,7650,405,0.0,covid19,Canada,"fredericton, nb, canada","as #covid19 vaccines roll out across the country it s important that we continue to work together and follow public health measures to help #stopthespread  
 
more info"
2021-06-18 19:53:40+00:00,https://mobile.twitter.com,"Governments, the World Health Organisation and NGOs around the world asked Pfizer to ensure that science will win, by letting go of saying that they own the life-saving vaccine recipe. Pfizer has responded by saying that they also own the words “science will win” (not kidding ™️) https://t.co/b9mn56vpuz",0.7,0.7,en,107,75.0,EllieBergren,72,1375,0.0, ,benphillips76, ,governments the world health organisation and ngos around the world asked pfizer to ensure that science will win by letting go of saying that they own the life-saving vaccine recipe pfizer has responded by saying that they also own the words  science will win  (not kidding   )
2021-06-18 19:53:52+00:00,http://twitter.com/download/iphone,"Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD",3.7007434154171876e-17,0.6333333333333334,en,563,368.0,JCo1969,308,910,0.0, ,RealJoelSmalley, ,yet another amazingly qualified and courageous doctor roger hodkinson speaks out against the crazy government policy responses to covid  i have condensed his 45 minutes on the hirewire to 6 twitter size edits starting with an overview of interventions and vaccines
2021-06-18 19:53:53+00:00,http://twitter.com/download/iphone,"Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,441,181.0,TruthWins4ever,1086,982,0.0,covid19,IsraelMFA,"manhattan, ny","israel will deliver more than a million doses of #covid19 vaccines to the palestinian authority to help it fight the corona pandemic

the 1st delivery consisting of 100000 vaccines was transfered to the pa friday afternoon through bitunia crossing"
2021-06-18 19:53:55+00:00,http://twitter.com/download/android,"Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.",0.2431818181818181,0.5022727272727273,en,44,18.0,D2mjgkl,1257,1953,0.0, ,Artemis2030, ,any politician promoting lockdowns mask mandates &amp; vaccines as a solution to covid19 are in full support of un agenda 21 and the coming one world government a new world order
